user_id,device_type,traffic_source,country,first_seen_utc,step1_app_open_utc,step2_content_view_utc,step3_ad_view_utc,step4_ad_click_utc,step5_purchase_utc,completed_step1_app_open,completed_step2_content_view,completed_step3_ad_view,completed_step4_ad_click,completed_step5_purchase,order_value_usd,revenue_usd,currency,seconds_to_purchase
u000548,mobile,paid_social,US,2025-12-21 02:17:38,2025-12-21 02:17:38,2025-12-21 02:28:45,2025-12-21 02:42:34,,,1,1,1,0,0,0.0,0.0,USD,
u002721,mobile,organic,US,2025-12-21 02:48:33,2025-12-21 02:48:33,2025-12-21 02:57:49,2025-12-21 03:08:04,,,1,1,1,0,0,0.0,0.0,USD,
u000215,desktop,organic,US,2025-12-21 03:04:33,2025-12-21 03:04:33,2025-12-21 03:11:27,2025-12-21 03:18:51,,,1,1,1,0,0,0.0,0.0,USD,
u000346,desktop,paid_social,US,2025-12-21 03:29:47,2025-12-21 03:29:47,2025-12-21 03:34:55,,,,1,1,0,0,0,0.0,0.0,USD,
u001122,mobile,organic,BR,2025-12-21 03:56:23,2025-12-21 03:56:23,,,,,1,0,0,0,0,0.0,0.0,USD,
u000226,desktop,creator_link,IN,2025-12-21 04:04:27,2025-12-21 04:04:27,2025-12-21 04:19:09,,,,1,1,0,0,0,0.0,0.0,USD,
u000296,desktop,paid_social,US,2025-12-21 04:52:21,2025-12-21 04:52:21,2025-12-21 05:02:13,2025-12-21 05:11:01,,,1,1,1,0,0,0.0,0.0,USD,
u002214,mobile,organic,US,2025-12-21 05:16:53,2025-12-21 05:16:53,2025-12-21 05:24:51,,,,1,1,0,0,0,0.0,0.0,USD,
u001787,mobile,organic,BR,2025-12-21 05:27:19,2025-12-21 05:27:19,,,,,1,0,0,0,0,0.0,0.0,USD,
u002967,mobile,organic,AU,2025-12-21 05:48:30,2025-12-21 05:48:30,2025-12-21 05:52:36,2025-12-21 06:05:13,,,1,1,1,0,0,0.0,0.0,USD,
u001075,desktop,paid_social,CA,2025-12-21 05:55:04,2025-12-21 05:55:04,2025-12-21 06:00:56,,,,1,1,0,0,0,0.0,0.0,USD,
u001673,desktop,creator_link,UK,2025-12-21 05:56:11,2025-12-21 05:56:11,2025-12-21 06:05:55,2025-12-21 06:19:21,,,1,1,1,0,0,0.0,0.0,USD,
u001766,mobile,paid_social,US,2025-12-21 06:33:22,2025-12-21 06:33:22,2025-12-21 06:37:21,2025-12-21 06:48:36,,,1,1,1,0,0,0.0,0.0,USD,
u002333,desktop,organic,AU,2025-12-21 06:48:21,2025-12-21 06:48:21,2025-12-21 06:55:12,2025-12-21 07:00:47,,,1,1,1,0,0,0.0,0.0,USD,
u002453,mobile,organic,US,2025-12-21 07:00:10,2025-12-21 07:00:10,2025-12-21 07:11:38,,,,1,1,0,0,0,0.0,0.0,USD,
u000485,mobile,paid_social,AU,2025-12-21 07:03:52,2025-12-21 07:03:52,2025-12-21 07:15:11,2025-12-21 07:16:44,2025-12-21 07:21:51,2025-12-22 04:23:23,1,1,1,1,1,36.09,36.09,USD,76771.0
u001283,mobile,organic,DE,2025-12-21 07:30:20,2025-12-21 07:30:20,2025-12-21 07:43:26,,,,1,1,0,0,0,0.0,0.0,USD,
u002604,desktop,organic,US,2025-12-21 07:57:33,2025-12-21 07:57:33,,,,,1,0,0,0,0,0.0,0.0,USD,
u002825,desktop,paid_social,BR,2025-12-21 08:20:13,2025-12-21 08:20:13,2025-12-21 08:30:10,,,,1,1,0,0,0,0.0,0.0,USD,
u002349,mobile,organic,US,2025-12-21 08:30:12,2025-12-21 08:30:12,2025-12-21 08:45:11,2025-12-21 08:53:45,,,1,1,1,0,0,0.0,0.0,USD,
u001908,mobile,referral,IN,2025-12-21 09:28:49,2025-12-21 09:28:49,2025-12-21 09:38:53,,,,1,1,0,0,0,0.0,0.0,USD,
u000328,mobile,organic,US,2025-12-21 09:29:27,2025-12-21 09:29:27,2025-12-21 09:43:14,,,,1,1,0,0,0,0.0,0.0,USD,
u000837,desktop,paid_social,US,2025-12-21 10:39:28,2025-12-21 10:39:28,,,,,1,0,0,0,0,0.0,0.0,USD,
u002739,desktop,paid_social,UK,2025-12-21 10:45:29,2025-12-21 10:45:29,2025-12-21 10:53:47,2025-12-21 11:01:05,,,1,1,1,0,0,0.0,0.0,USD,
u002002,mobile,paid_social,US,2025-12-21 11:11:02,2025-12-21 11:11:02,2025-12-21 11:12:03,,,,1,1,0,0,0,0.0,0.0,USD,
u001421,desktop,creator_link,BR,2025-12-21 11:25:25,2025-12-21 11:25:25,2025-12-21 11:38:48,2025-12-21 11:57:43,,,1,1,1,0,0,0.0,0.0,USD,
u001947,mobile,organic,US,2025-12-21 12:15:21,2025-12-21 12:15:21,2025-12-21 12:24:39,,,,1,1,0,0,0,0.0,0.0,USD,
u001492,desktop,organic,DE,2025-12-21 12:30:28,2025-12-21 12:30:28,2025-12-21 12:41:31,2025-12-21 12:55:29,,,1,1,1,0,0,0.0,0.0,USD,
u000994,mobile,organic,US,2025-12-21 12:33:43,2025-12-21 12:33:43,,,,,1,0,0,0,0,0.0,0.0,USD,
u000479,mobile,paid_social,US,2025-12-21 12:57:02,2025-12-21 12:57:02,2025-12-21 13:00:13,,,,1,1,0,0,0,0.0,0.0,USD,
u001762,mobile,organic,UK,2025-12-21 13:10:03,2025-12-21 13:10:03,2025-12-21 13:14:06,2025-12-21 13:15:54,,,1,1,1,0,0,0.0,0.0,USD,
u002100,mobile,organic,UK,2025-12-21 13:13:41,2025-12-21 13:13:41,2025-12-21 13:21:24,2025-12-21 13:25:24,,,1,1,1,0,0,0.0,0.0,USD,
u000073,desktop,paid_social,US,2025-12-21 13:18:37,2025-12-21 13:18:37,2025-12-21 13:29:49,2025-12-21 13:33:01,,,1,1,1,0,0,0.0,0.0,USD,
u002309,mobile,referral,US,2025-12-21 13:27:40,2025-12-21 13:27:40,2025-12-21 13:36:31,2025-12-21 13:52:56,,,1,1,1,0,0,0.0,0.0,USD,
u002490,mobile,creator_link,US,2025-12-21 13:55:42,2025-12-21 13:55:42,2025-12-21 13:58:44,2025-12-21 14:03:28,,,1,1,1,0,0,0.0,0.0,USD,
u001010,mobile,organic,DE,2025-12-21 14:10:23,2025-12-21 14:10:23,2025-12-21 14:11:08,2025-12-21 14:13:40,,,1,1,1,0,0,0.0,0.0,USD,
u001997,mobile,organic,US,2025-12-21 14:15:54,2025-12-21 14:15:54,,,,,1,0,0,0,0,0.0,0.0,USD,
u000610,mobile,organic,DE,2025-12-21 14:54:47,2025-12-21 14:54:47,2025-12-21 15:05:37,2025-12-21 15:25:09,,,1,1,1,0,0,0.0,0.0,USD,
u001985,mobile,referral,US,2025-12-21 16:38:34,2025-12-21 16:38:34,,,,,1,0,0,0,0,0.0,0.0,USD,
u001629,mobile,referral,IN,2025-12-21 16:41:47,2025-12-21 16:41:47,2025-12-21 16:49:28,2025-12-21 17:01:43,,,1,1,1,0,0,0.0,0.0,USD,
u002778,mobile,paid_social,US,2025-12-21 17:00:08,2025-12-21 17:00:08,2025-12-21 17:05:50,2025-12-21 17:20:20,,,1,1,1,0,0,0.0,0.0,USD,
u000584,mobile,referral,AU,2025-12-21 17:27:40,2025-12-21 17:27:40,2025-12-21 17:28:22,2025-12-21 17:30:10,,,1,1,1,0,0,0.0,0.0,USD,
u002040,desktop,organic,CA,2025-12-21 18:37:44,2025-12-21 18:37:44,,,,,1,0,0,0,0,0.0,0.0,USD,
u000270,mobile,paid_social,BR,2025-12-21 18:46:16,2025-12-21 18:46:16,,,,,1,0,0,0,0,0.0,0.0,USD,
u001449,mobile,referral,BR,2025-12-21 20:07:07,2025-12-21 20:07:07,2025-12-21 20:16:18,,,,1,1,0,0,0,0.0,0.0,USD,
u001168,mobile,organic,US,2025-12-21 20:22:05,2025-12-21 20:22:05,2025-12-21 20:22:30,2025-12-21 20:28:52,,,1,1,1,0,0,0.0,0.0,USD,
u001650,desktop,organic,IN,2025-12-21 21:01:29,2025-12-21 21:01:29,2025-12-21 21:11:43,2025-12-21 21:21:30,2025-12-21 21:26:50,,1,1,1,1,0,0.0,0.0,USD,
u000819,mobile,creator_link,DE,2025-12-21 21:37:06,2025-12-21 21:37:06,2025-12-21 21:49:42,2025-12-21 22:02:12,,,1,1,1,0,0,0.0,0.0,USD,
u000148,mobile,organic,BR,2025-12-21 21:55:31,2025-12-21 21:55:31,2025-12-21 21:59:30,,,,1,1,0,0,0,0.0,0.0,USD,
u002754,mobile,email,IN,2025-12-21 21:58:36,2025-12-21 21:58:36,2025-12-21 22:08:49,,,,1,1,0,0,0,0.0,0.0,USD,
u002384,mobile,creator_link,US,2025-12-21 22:05:48,2025-12-21 22:05:48,2025-12-21 22:14:25,2025-12-21 22:23:55,,,1,1,1,0,0,0.0,0.0,USD,
u001476,mobile,paid_social,US,2025-12-21 23:37:12,2025-12-21 23:37:12,2025-12-21 23:41:15,2025-12-21 23:59:11,,,1,1,1,0,0,0.0,0.0,USD,
u002757,desktop,organic,IN,2025-12-22 00:54:09,2025-12-22 00:54:09,2025-12-22 00:58:14,,,,1,1,0,0,0,0.0,0.0,USD,
u002362,mobile,organic,DE,2025-12-22 01:04:49,2025-12-22 01:04:49,2025-12-22 01:11:44,,,,1,1,0,0,0,0.0,0.0,USD,
u000751,mobile,email,DE,2025-12-22 01:05:56,2025-12-22 01:05:56,2025-12-22 01:16:25,2025-12-22 01:17:32,,,1,1,1,0,0,0.0,0.0,USD,
u002609,desktop,creator_link,US,2025-12-22 02:47:00,2025-12-22 02:47:00,2025-12-22 02:58:16,2025-12-22 03:02:23,,,1,1,1,0,0,0.0,0.0,USD,
u000374,mobile,paid_social,DE,2025-12-22 02:53:44,2025-12-22 02:53:44,2025-12-22 02:55:44,2025-12-22 02:57:12,,,1,1,1,0,0,0.0,0.0,USD,
u000861,desktop,organic,US,2025-12-22 03:15:53,2025-12-22 03:15:53,2025-12-22 03:29:36,2025-12-22 03:30:47,,,1,1,1,0,0,0.0,0.0,USD,
u001367,mobile,organic,US,2025-12-22 03:50:06,2025-12-22 03:50:06,2025-12-22 03:50:48,,,,1,1,0,0,0,0.0,0.0,USD,
u002216,mobile,paid_social,US,2025-12-22 04:08:17,2025-12-22 04:08:17,,,,,1,0,0,0,0,0.0,0.0,USD,
u002697,desktop,paid_social,US,2025-12-22 04:10:19,2025-12-22 04:10:19,,,,,1,0,0,0,0,0.0,0.0,USD,
u001245,mobile,organic,US,2025-12-22 04:48:29,2025-12-22 04:48:29,2025-12-22 05:02:00,,,,1,1,0,0,0,0.0,0.0,USD,
u001157,mobile,organic,IN,2025-12-22 04:56:41,2025-12-22 04:56:41,2025-12-22 05:00:55,2025-12-22 05:07:34,,,1,1,1,0,0,0.0,0.0,USD,
u000585,desktop,referral,US,2025-12-22 05:22:31,2025-12-22 05:22:31,2025-12-22 05:35:15,,,,1,1,0,0,0,0.0,0.0,USD,
u002523,mobile,organic,UK,2025-12-22 05:33:12,2025-12-22 05:33:12,2025-12-22 05:35:10,2025-12-22 05:43:20,2025-12-22 05:43:57,,1,1,1,1,0,0.0,0.0,USD,
u002166,mobile,organic,US,2025-12-22 06:09:02,2025-12-22 06:09:02,2025-12-22 06:15:02,2025-12-22 06:24:55,,,1,1,1,0,0,0.0,0.0,USD,
u000795,mobile,paid_social,IN,2025-12-22 06:44:57,2025-12-22 06:44:57,2025-12-22 06:56:30,,,,1,1,0,0,0,0.0,0.0,USD,
u001471,desktop,creator_link,CA,2025-12-22 07:01:24,2025-12-22 07:01:24,2025-12-22 07:09:05,2025-12-22 07:18:59,,,1,1,1,0,0,0.0,0.0,USD,
u002921,desktop,organic,CA,2025-12-22 07:18:24,2025-12-22 07:18:24,,,,,1,0,0,0,0,0.0,0.0,USD,
u002690,mobile,organic,UK,2025-12-22 07:30:28,2025-12-22 07:30:28,2025-12-22 07:38:23,,,,1,1,0,0,0,0.0,0.0,USD,
u001434,mobile,organic,BR,2025-12-22 07:34:57,2025-12-22 07:34:57,2025-12-22 07:36:57,2025-12-22 07:40:48,2025-12-22 07:46:11,,1,1,1,1,0,0.0,0.0,USD,
u002755,desktop,creator_link,CA,2025-12-22 07:46:07,2025-12-22 07:46:07,2025-12-22 08:00:54,,,,1,1,0,0,0,0.0,0.0,USD,
u000929,mobile,organic,US,2025-12-22 08:28:00,2025-12-22 08:28:00,2025-12-22 08:41:07,2025-12-22 08:52:42,,,1,1,1,0,0,0.0,0.0,USD,
u002262,desktop,creator_link,CA,2025-12-22 08:50:26,2025-12-22 08:50:26,2025-12-22 08:50:34,,,,1,1,0,0,0,0.0,0.0,USD,
u000138,mobile,paid_social,UK,2025-12-22 09:32:34,2025-12-22 09:32:34,2025-12-22 09:35:09,,,,1,1,0,0,0,0.0,0.0,USD,
u002466,desktop,organic,US,2025-12-22 10:32:18,2025-12-22 10:32:18,2025-12-22 10:33:03,2025-12-22 10:50:23,,,1,1,1,0,0,0.0,0.0,USD,
u001694,desktop,email,CA,2025-12-22 10:32:22,2025-12-22 10:32:22,2025-12-22 10:42:03,,,,1,1,0,0,0,0.0,0.0,USD,
u001083,desktop,paid_social,US,2025-12-22 10:51:35,2025-12-22 10:51:35,2025-12-22 11:00:10,2025-12-22 11:07:03,,,1,1,1,0,0,0.0,0.0,USD,
u002049,mobile,referral,US,2025-12-22 10:52:20,2025-12-22 10:52:20,2025-12-22 11:03:21,2025-12-22 11:16:55,,,1,1,1,0,0,0.0,0.0,USD,
u000259,mobile,paid_social,CA,2025-12-22 11:35:22,2025-12-22 11:35:22,2025-12-22 11:39:04,2025-12-22 11:46:55,,,1,1,1,0,0,0.0,0.0,USD,
u002899,mobile,organic,BR,2025-12-22 12:34:26,2025-12-22 12:34:26,2025-12-22 12:41:50,2025-12-22 12:49:47,,,1,1,1,0,0,0.0,0.0,USD,
u001420,desktop,email,BR,2025-12-22 13:14:27,2025-12-22 13:14:27,2025-12-22 13:18:36,2025-12-22 13:24:54,2025-12-22 13:27:31,,1,1,1,1,0,0.0,0.0,USD,
u001803,mobile,organic,CA,2025-12-22 14:01:56,2025-12-22 14:01:56,2025-12-22 14:12:39,2025-12-22 14:28:40,,,1,1,1,0,0,0.0,0.0,USD,
u000294,mobile,referral,US,2025-12-22 14:30:57,2025-12-22 14:30:57,2025-12-22 14:40:53,2025-12-22 14:53:03,,,1,1,1,0,0,0.0,0.0,USD,
u002135,mobile,organic,BR,2025-12-22 17:34:39,2025-12-22 17:34:39,2025-12-22 17:47:55,,,,1,1,0,0,0,0.0,0.0,USD,
u000634,mobile,paid_social,AU,2025-12-22 17:56:34,2025-12-22 17:56:34,2025-12-22 17:59:27,2025-12-22 17:59:37,,,1,1,1,0,0,0.0,0.0,USD,
u001362,mobile,organic,US,2025-12-22 18:30:51,2025-12-22 18:30:51,2025-12-22 18:42:04,,,,1,1,0,0,0,0.0,0.0,USD,
u000355,mobile,organic,US,2025-12-22 18:53:42,2025-12-22 18:53:42,2025-12-22 18:56:49,,,,1,1,0,0,0,0.0,0.0,USD,
u001345,desktop,paid_social,IN,2025-12-22 20:31:17,2025-12-22 20:31:17,2025-12-22 20:36:05,2025-12-22 20:43:36,,,1,1,1,0,0,0.0,0.0,USD,
u002123,mobile,organic,UK,2025-12-22 22:03:38,2025-12-22 22:03:38,,,,,1,0,0,0,0,0.0,0.0,USD,
u000790,mobile,organic,BR,2025-12-22 22:14:28,2025-12-22 22:14:28,2025-12-22 22:25:09,,,,1,1,0,0,0,0.0,0.0,USD,
u002656,desktop,organic,US,2025-12-22 23:41:00,2025-12-22 23:41:00,2025-12-22 23:47:51,2025-12-23 00:01:33,,,1,1,1,0,0,0.0,0.0,USD,
u000407,mobile,creator_link,US,2025-12-22 23:53:56,2025-12-22 23:53:56,2025-12-23 00:08:44,2025-12-23 00:23:17,,,1,1,1,0,0,0.0,0.0,USD,
u002720,mobile,email,UK,2025-12-23 00:02:02,2025-12-23 00:02:02,2025-12-23 00:16:46,2025-12-23 00:17:42,,,1,1,1,0,0,0.0,0.0,USD,
u000683,mobile,email,US,2025-12-23 00:08:16,2025-12-23 00:08:16,,,,,1,0,0,0,0,0.0,0.0,USD,
u000044,mobile,organic,US,2025-12-23 00:57:32,2025-12-23 00:57:32,2025-12-23 01:09:45,,,,1,1,0,0,0,0.0,0.0,USD,
u002826,desktop,organic,UK,2025-12-23 01:11:04,2025-12-23 01:11:04,2025-12-23 01:14:57,2025-12-23 01:18:27,,,1,1,1,0,0,0.0,0.0,USD,
u001793,mobile,email,US,2025-12-23 01:16:22,2025-12-23 01:16:22,2025-12-23 01:23:20,2025-12-23 01:30:20,,,1,1,1,0,0,0.0,0.0,USD,
u001195,desktop,organic,US,2025-12-23 01:19:59,2025-12-23 01:19:59,2025-12-23 01:22:58,,,,1,1,0,0,0,0.0,0.0,USD,
u001013,mobile,organic,US,2025-12-23 01:36:03,2025-12-23 01:36:03,2025-12-23 01:40:48,,,,1,1,0,0,0,0.0,0.0,USD,
u001895,mobile,organic,US,2025-12-23 02:40:21,2025-12-23 02:40:21,2025-12-23 02:48:03,2025-12-23 02:55:49,,,1,1,1,0,0,0.0,0.0,USD,
u001503,mobile,organic,BR,2025-12-23 03:56:28,2025-12-23 03:56:28,2025-12-23 04:02:48,2025-12-23 04:04:50,,,1,1,1,0,0,0.0,0.0,USD,
u002419,mobile,organic,US,2025-12-23 04:12:58,2025-12-23 04:12:58,2025-12-23 04:16:09,,,,1,1,0,0,0,0.0,0.0,USD,
u002730,desktop,paid_social,UK,2025-12-23 04:22:21,2025-12-23 04:22:21,2025-12-23 04:26:54,2025-12-23 04:42:05,,,1,1,1,0,0,0.0,0.0,USD,
u002461,desktop,referral,BR,2025-12-23 04:41:33,2025-12-23 04:41:33,2025-12-23 04:55:59,,,,1,1,0,0,0,0.0,0.0,USD,
u001158,mobile,paid_social,US,2025-12-23 05:12:17,2025-12-23 05:12:17,2025-12-23 05:25:39,2025-12-23 05:27:36,,,1,1,1,0,0,0.0,0.0,USD,
u001401,mobile,organic,US,2025-12-23 05:32:24,2025-12-23 05:32:24,2025-12-23 05:44:07,2025-12-23 05:48:06,,,1,1,1,0,0,0.0,0.0,USD,
u000177,mobile,organic,US,2025-12-23 05:38:54,2025-12-23 05:38:54,,,,,1,0,0,0,0,0.0,0.0,USD,
u002183,desktop,organic,CA,2025-12-23 05:45:57,2025-12-23 05:45:57,2025-12-23 06:00:02,2025-12-23 06:13:45,,,1,1,1,0,0,0.0,0.0,USD,
u000008,desktop,creator_link,IN,2025-12-23 05:46:19,2025-12-23 05:46:19,2025-12-23 05:55:11,,,,1,1,0,0,0,0.0,0.0,USD,
u002987,mobile,paid_social,US,2025-12-23 05:57:14,2025-12-23 05:57:14,2025-12-23 06:00:45,2025-12-23 06:06:56,2025-12-23 06:14:40,,1,1,1,1,0,0.0,0.0,USD,
u001177,mobile,paid_social,IN,2025-12-23 06:04:52,2025-12-23 06:04:52,2025-12-23 06:07:51,2025-12-23 06:16:15,,,1,1,1,0,0,0.0,0.0,USD,
u000976,mobile,referral,BR,2025-12-23 06:25:56,2025-12-23 06:25:56,2025-12-23 06:30:00,2025-12-23 06:38:21,,,1,1,1,0,0,0.0,0.0,USD,
u002410,desktop,organic,US,2025-12-23 06:30:03,2025-12-23 06:30:03,2025-12-23 06:36:23,,,,1,1,0,0,0,0.0,0.0,USD,
u002869,desktop,organic,AU,2025-12-23 06:30:25,2025-12-23 06:30:25,2025-12-23 06:32:12,,,,1,1,0,0,0,0.0,0.0,USD,
u002804,mobile,referral,US,2025-12-23 07:06:19,2025-12-23 07:06:19,2025-12-23 07:07:58,2025-12-23 07:25:26,,,1,1,1,0,0,0.0,0.0,USD,
u002445,mobile,creator_link,US,2025-12-23 07:39:45,2025-12-23 07:39:45,2025-12-23 07:51:24,,,,1,1,0,0,0,0.0,0.0,USD,
u001855,desktop,email,US,2025-12-23 08:00:21,2025-12-23 08:00:21,2025-12-23 08:12:20,2025-12-23 08:13:48,,,1,1,1,0,0,0.0,0.0,USD,
u000869,mobile,paid_social,US,2025-12-23 08:24:40,2025-12-23 08:24:40,,,,,1,0,0,0,0,0.0,0.0,USD,
u000432,desktop,organic,US,2025-12-23 08:58:41,2025-12-23 08:58:41,2025-12-23 09:02:38,,,,1,1,0,0,0,0.0,0.0,USD,
u000995,desktop,organic,IN,2025-12-23 09:11:41,2025-12-23 09:11:41,2025-12-23 09:24:30,,,,1,1,0,0,0,0.0,0.0,USD,
u000090,mobile,creator_link,US,2025-12-23 11:18:05,2025-12-23 11:18:05,2025-12-23 11:21:04,2025-12-23 11:39:19,,,1,1,1,0,0,0.0,0.0,USD,
u000972,mobile,email,DE,2025-12-23 11:36:36,2025-12-23 11:36:36,2025-12-23 11:51:00,,,,1,1,0,0,0,0.0,0.0,USD,
u002089,desktop,organic,US,2025-12-23 12:59:13,2025-12-23 12:59:13,2025-12-23 13:00:25,,,,1,1,0,0,0,0.0,0.0,USD,
u000020,mobile,paid_social,DE,2025-12-23 13:12:15,2025-12-23 13:12:15,2025-12-23 13:15:49,,,,1,1,0,0,0,0.0,0.0,USD,
u001907,mobile,paid_social,IN,2025-12-23 13:15:39,2025-12-23 13:15:39,2025-12-23 13:24:13,2025-12-23 13:34:37,,,1,1,1,0,0,0.0,0.0,USD,
u002412,desktop,organic,US,2025-12-23 13:33:24,2025-12-23 13:33:24,2025-12-23 13:35:02,2025-12-23 13:49:33,,,1,1,1,0,0,0.0,0.0,USD,
u001508,mobile,organic,US,2025-12-23 13:53:22,2025-12-23 13:53:22,2025-12-23 14:07:39,2025-12-23 14:20:46,,,1,1,1,0,0,0.0,0.0,USD,
u000930,desktop,paid_social,US,2025-12-23 13:54:22,2025-12-23 13:54:22,2025-12-23 13:55:34,,,,1,1,0,0,0,0.0,0.0,USD,
u001390,mobile,creator_link,US,2025-12-23 14:48:31,2025-12-23 14:48:31,2025-12-23 14:58:23,2025-12-23 15:07:38,,,1,1,1,0,0,0.0,0.0,USD,
u002125,mobile,creator_link,IN,2025-12-23 16:12:13,2025-12-23 16:12:13,2025-12-23 16:21:43,2025-12-23 16:37:13,,,1,1,1,0,0,0.0,0.0,USD,
u002084,mobile,organic,IN,2025-12-23 17:02:26,2025-12-23 17:02:26,2025-12-23 17:02:50,,,,1,1,0,0,0,0.0,0.0,USD,
u001263,mobile,organic,UK,2025-12-23 17:22:30,2025-12-23 17:22:30,2025-12-23 17:32:54,2025-12-23 17:40:12,,,1,1,1,0,0,0.0,0.0,USD,
u001428,mobile,organic,IN,2025-12-23 18:16:47,2025-12-23 18:16:47,2025-12-23 18:29:44,2025-12-23 18:39:31,,,1,1,1,0,0,0.0,0.0,USD,
u002639,desktop,organic,UK,2025-12-23 19:33:04,2025-12-23 19:33:04,2025-12-23 19:34:06,2025-12-23 19:34:17,,,1,1,1,0,0,0.0,0.0,USD,
u001032,desktop,organic,DE,2025-12-23 19:44:06,2025-12-23 19:44:06,2025-12-23 19:49:38,,,,1,1,0,0,0,0.0,0.0,USD,
u002723,mobile,creator_link,AU,2025-12-23 20:20:49,2025-12-23 20:20:49,2025-12-23 20:31:09,2025-12-23 20:38:47,2025-12-23 20:41:37,,1,1,1,1,0,0.0,0.0,USD,
u001292,desktop,organic,IN,2025-12-23 20:27:50,2025-12-23 20:27:50,2025-12-23 20:33:07,,,,1,1,0,0,0,0.0,0.0,USD,
u002819,mobile,paid_social,CA,2025-12-23 21:02:03,2025-12-23 21:02:03,2025-12-23 21:04:51,2025-12-23 21:16:00,,,1,1,1,0,0,0.0,0.0,USD,
u000594,mobile,creator_link,US,2025-12-23 21:03:49,2025-12-23 21:03:49,2025-12-23 21:13:36,,,,1,1,0,0,0,0.0,0.0,USD,
u002796,mobile,organic,CA,2025-12-23 21:22:58,2025-12-23 21:22:58,2025-12-23 21:37:09,2025-12-23 21:38:12,2025-12-23 21:43:19,,1,1,1,1,0,0.0,0.0,USD,
u000896,desktop,organic,BR,2025-12-23 21:25:39,2025-12-23 21:25:39,2025-12-23 21:37:27,,,,1,1,0,0,0,0.0,0.0,USD,
u001460,mobile,email,US,2025-12-23 21:57:50,2025-12-23 21:57:50,2025-12-23 22:11:17,,,,1,1,0,0,0,0.0,0.0,USD,
u002540,mobile,organic,CA,2025-12-23 21:59:17,2025-12-23 21:59:17,2025-12-23 22:03:49,2025-12-23 22:11:40,,,1,1,1,0,0,0.0,0.0,USD,
u001505,desktop,paid_social,US,2025-12-23 22:45:36,2025-12-23 22:45:36,2025-12-23 22:50:38,,,,1,1,0,0,0,0.0,0.0,USD,
u001558,mobile,paid_social,CA,2025-12-23 23:33:01,2025-12-23 23:33:01,2025-12-23 23:44:55,,,,1,1,0,0,0,0.0,0.0,USD,
u000019,desktop,organic,US,2025-12-23 23:44:49,2025-12-23 23:44:49,2025-12-23 23:57:25,,,,1,1,0,0,0,0.0,0.0,USD,
u000996,mobile,organic,BR,2025-12-23 23:57:04,2025-12-23 23:57:04,2025-12-24 00:01:45,,,,1,1,0,0,0,0.0,0.0,USD,
u001805,desktop,paid_social,AU,2025-12-24 00:01:47,2025-12-24 00:01:47,2025-12-24 00:10:25,2025-12-24 00:15:22,,,1,1,1,0,0,0.0,0.0,USD,
u001424,mobile,creator_link,UK,2025-12-24 00:03:21,2025-12-24 00:03:21,2025-12-24 00:07:17,2025-12-24 00:07:48,,,1,1,1,0,0,0.0,0.0,USD,
u002277,mobile,organic,US,2025-12-24 00:31:18,2025-12-24 00:31:18,2025-12-24 00:33:13,2025-12-24 00:34:40,,,1,1,1,0,0,0.0,0.0,USD,
u000363,mobile,email,US,2025-12-24 01:54:32,2025-12-24 01:54:32,2025-12-24 02:04:00,2025-12-24 02:17:47,,,1,1,1,0,0,0.0,0.0,USD,
u000446,desktop,organic,BR,2025-12-24 02:17:38,2025-12-24 02:17:38,2025-12-24 02:28:49,,,,1,1,0,0,0,0.0,0.0,USD,
u000391,mobile,organic,IN,2025-12-24 02:19:04,2025-12-24 02:19:04,,,,,1,0,0,0,0,0.0,0.0,USD,
u002784,mobile,paid_social,US,2025-12-24 02:49:33,2025-12-24 02:49:33,2025-12-24 03:03:31,2025-12-24 03:15:15,,,1,1,1,0,0,0.0,0.0,USD,
u001677,desktop,creator_link,US,2025-12-24 03:20:47,2025-12-24 03:20:47,2025-12-24 03:24:23,,,,1,1,0,0,0,0.0,0.0,USD,
u000208,desktop,organic,US,2025-12-24 03:36:28,2025-12-24 03:36:28,2025-12-24 03:39:20,2025-12-24 03:57:06,,,1,1,1,0,0,0.0,0.0,USD,
u000170,desktop,paid_social,CA,2025-12-24 03:46:20,2025-12-24 03:46:20,2025-12-24 03:50:40,,,,1,1,0,0,0,0.0,0.0,USD,
u000272,mobile,paid_social,US,2025-12-24 03:52:15,2025-12-24 03:52:15,2025-12-24 03:59:22,2025-12-24 04:09:24,,,1,1,1,0,0,0.0,0.0,USD,
u001371,mobile,organic,US,2025-12-24 03:58:57,2025-12-24 03:58:57,2025-12-24 04:10:00,,,,1,1,0,0,0,0.0,0.0,USD,
u000402,desktop,organic,BR,2025-12-24 04:34:16,2025-12-24 04:34:16,2025-12-24 04:46:54,2025-12-24 05:01:14,,,1,1,1,0,0,0.0,0.0,USD,
u000883,desktop,organic,US,2025-12-24 04:42:39,2025-12-24 04:42:39,2025-12-24 04:47:58,,,,1,1,0,0,0,0.0,0.0,USD,
u001142,desktop,organic,IN,2025-12-24 05:12:19,2025-12-24 05:12:19,2025-12-24 05:14:44,,,,1,1,0,0,0,0.0,0.0,USD,
u001309,mobile,paid_social,UK,2025-12-24 05:18:57,2025-12-24 05:18:57,2025-12-24 05:26:41,2025-12-24 05:30:31,2025-12-24 05:36:02,,1,1,1,1,0,0.0,0.0,USD,
